filename,width,height,class,xmin,ymin,xmax,ymax
mix006S(1).JPG,816,612,coin,96,348,164,419
mix006S(2).JPG,816,612,banana,273,312,461,409
mix006S(2).JPG,816,612,mango,531,281,708,406
mix006S(2).JPG,816,612,coin,65,359,134,425
mix006S(3).JPG,816,612,banana,240,325,429,415
mix006S(3).JPG,816,612,mango,492,292,647,415
mix006S(3).JPG,816,612,coin,51,375,119,443
mix006S(4).JPG,816,612,mango,302,327,462,450
mix006S(4).JPG,816,612,banana,514,359,724,453
mix006S(4).JPG,816,612,coin,85,402,152,469
mix006T(1).JPG,816,612,mango,340,119,573,291
mix006T(1).JPG,816,612,banana,295,361,675,549
mix006T(1).JPG,816,612,coin,91,45,157,113
mix006T(2).JPG,816,612,banana,267,154,659,331
mix006T(2).JPG,816,612,mango,358,377,584,539
mix006T(2).JPG,816,612,coin,111,64,176,125
mix006T(3).JPG,816,612,banana,252,101,667,312
mix006T(3).JPG,816,612,mango,419,372,655,551
mix006T(3).JPG,816,612,coin,96,64,167,129
mix006T(4).JPG,816,612,banana,360,124,729,320
mix006T(4).JPG,816,612,mango,453,378,666,536
mix006T(4).JPG,816,612,coin,120,37,183,98
mix007S(1).JPG,816,612,banana,280,311,448,391
mix007S(1).JPG,816,612,mango,472,260,632,382
mix007S(1).JPG,816,612,coin,74,346,139,406
mix007S(2).JPG,816,612,mango,305,237,463,356
mix007S(2).JPG,816,612,banana,479,288,654,360
mix007S(2).JPG,816,612,coin,114,318,173,378
mix007S(3).JPG,816,612,banana,315,301,475,374
mix007S(3).JPG,816,612,mango,510,250,670,372
mix007S(3).JPG,816,612,coin,120,333,181,391
mix007S(4).JPG,816,612,mango,299,257,459,378
mix007S(4).JPG,816,612,banana,464,308,654,383
mix007S(4).JPG,816,612,coin,115,341,178,400
mix007S(5).JPG,816,612,banana,342,326,517,398
mix007S(5).JPG,816,612,mango,534,279,695,397
mix007S(5).JPG,816,612,coin,116,358,178,420
mix007T(1).JPG,816,612,mango,328,125,606,329
mix007T(1).JPG,816,612,banana,302,362,690,569
mix007T(1).JPG,816,612,coin,57,254,128,321
mix007T(2).JPG,816,612,banana,273,124,648,334
mix007T(2).JPG,816,612,mango,364,363,635,556
mix007T(2).JPG,816,612,coin,78,248,148,310
mix007T(3).JPG,816,612,banana,301,108,692,294
mix007T(3).JPG,816,612,mango,363,358,634,553
mix007T(3).JPG,816,612,coin,105,249,168,314
mix007T(4).JPG,816,612,mango,392,75,635,260
mix007T(4).JPG,816,612,banana,311,304,666,485
mix007T(4).JPG,816,612,coin,128,177,189,236
mix007T(5).JPG,816,612,banana,334,94,725,285
mix007T(5).JPG,816,612,mango,380,338,655,533
mix007T(5).JPG,816,612,coin,109,213,172,277
mix008S(1).JPG,816,612,tomato,282,250,443,382
mix008S(1).JPG,816,612,banana,469,283,673,383
mix008S(1).JPG,816,612,coin,108,343,169,402
mix008S(2).JPG,816,612,banana,321,329,464,427
mix008S(2).JPG,816,612,tomato,539,303,705,431
mix008S(2).JPG,816,612,coin,129,396,190,455
mix008S(3).JPG,816,612,tomato,308,286,463,420
mix008S(3).JPG,816,612,banana,491,326,682,420
mix008S(3).JPG,816,612,coin,112,380,172,442
mix008S(4).JPG,816,612,banana,259,220,424,319
mix008S(4).JPG,816,612,tomato,500,194,673,326
mix008S(4).JPG,816,612,coin,77,285,140,344
mix008T(1).JPG,816,612,banana,217,70,653,251
mix008T(1).JPG,816,612,tomato,347,334,529,508
mix008T(1).JPG,816,612,coin,116,200,176,257
mix008T(2).JPG,816,612,tomato,385,68,576,272
mix008T(2).JPG,816,612,banana,247,352,704,546
mix008T(2).JPG,816,612,coin,113,190,173,251
mix008T(3).JPG,816,612,banana,222,95,627,272
mix008T(3).JPG,816,612,tomato,354,333,531,511
mix008T(3).JPG,816,612,coin,111,201,170,257
mix008T(4).JPG,816,612,tomato,344,114,512,294
mix008T(4).JPG,816,612,banana,247,352,653,540
mix008T(4).JPG,816,612,coin,122,204,182,261
mix009S(1).JPG,816,612,orange,335,218,511,382
mix009S(1).JPG,816,612,lemon,606,261,746,387
mix009S(1).JPG,816,612,coin,167,341,229,401
mix009S(2).JPG,816,612,lemon,299,296,428,417
mix009S(2).JPG,816,612,orange,526,250,712,415
mix009S(2).JPG,816,612,coin,133,375,192,432
mix009S(3).JPG,816,612,orange,317,224,487,379
mix009S(3).JPG,816,612,lemon,590,259,722,382
mix009S(3).JPG,816,612,coin,134,343,194,398
mix009S(4).JPG,816,612,lemon,297,240,422,357
mix009S(4).JPG,816,612,orange,520,198,698,357
mix009S(4).JPG,816,612,coin,139,316,197,371
mix009T(1).JPG,816,612,orange,385,64,599,269
mix009T(1).JPG,816,612,lemon,382,376,536,515
mix009T(1).JPG,816,612,coin,116,136,174,193
mix009T(2).JPG,816,612,lemon,361,108,521,253
mix009T(2).JPG,816,612,orange,309,366,537,571
mix009T(2).JPG,816,612,coin,97,162,155,221
mix009T(3).JPG,816,612,orange,373,79,601,294
mix009T(3).JPG,816,612,lemon,417,405,584,559
mix009T(3).JPG,816,612,coin,96,154,159,213
mix009T(4).JPG,816,612,lemon,405,82,557,217
mix009T(4).JPG,816,612,orange,387,317,594,503
mix009T(4).JPG,816,612,coin,166,148,223,201
mix010S(1).JPG,816,612,tomato,337,214,509,348
mix010S(1).JPG,816,612,lemon,612,220,757,352
mix010S(1).JPG,816,612,coin,116,306,176,366
mix010S(2).JPG,816,612,lemon,307,284,432,401
mix010S(2).JPG,816,612,tomato,517,276,696,408
mix010S(2).JPG,816,612,coin,91,367,153,426
mix010S(3).JPG,816,612,tomato,337,258,525,394
mix010S(3).JPG,816,612,lemon,607,261,757,395
mix010S(3).JPG,816,612,coin,119,347,179,403
mix010S(4).JPG,816,612,lemon,333,243,470,369
mix010S(4).JPG,816,612,tomato,573,241,769,371
mix010S(4).JPG,816,612,coin,119,327,179,382
mix010S(5).JPG,816,612,tomato,319,219,505,362
mix010S(5).JPG,816,612,lemon,604,230,751,364
mix010S(5).JPG,816,612,coin,106,313,165,371
mix010S(6).JPG,816,612,lemon,324,267,452,390
mix010S(6).JPG,816,612,tomato,554,265,750,393
mix010S(6).JPG,816,612,coin,132,349,195,409
mix010T(1).JPG,816,612,tomato,373,134,551,318
mix010T(1).JPG,816,612,lemon,359,419,515,557
mix010T(1).JPG,816,612,coin,100,183,156,237
mix010T(2).JPG,816,612,lemon,427,49,610,209
mix010T(2).JPG,816,612,tomato,398,321,612,534
mix010T(2).JPG,816,612,coin,135,112,197,172
mix010T(3).JPG,816,612,tomato,378,57,608,281
mix010T(3).JPG,816,612,lemon,387,402,587,580
mix010T(3).JPG,816,612,coin,108,184,173,252
mix010T(4).JPG,816,612,tomato,345,56,534,255
mix010T(4).JPG,816,612,lemon,349,363,515,504
mix010T(4).JPG,816,612,coin,94,168,154,224
mix010T(5).JPG,816,612,lemon,367,69,540,227
mix010T(5).JPG,816,612,tomato,327,340,536,553
mix010T(5).JPG,816,612,coin,113,189,177,250
mix010T(6).JPG,816,612,tomato,395,64,586,259
mix010T(6).JPG,816,612,lemon,380,366,538,505
mix010T(6).JPG,816,612,coin,137,159,194,213
mix010T(7).JPG,816,612,lemon,399,135,562,269
mix010T(7).JPG,816,612,tomato,347,381,536,581
mix010T(7).JPG,816,612,coin,127,212,187,268
mix011S(1).JPG,816,612,orange,323,154,519,344
mix011S(1).JPG,816,612,tomato,561,201,753,343
mix011S(1).JPG,816,612,coin,104,293,168,356
mix011S(2).JPG,816,612,tomato,296,197,480,336
mix011S(2).JPG,816,612,orange,530,144,734,337
mix011S(2).JPG,816,612,coin,93,287,158,350
mix011S(3).JPG,816,612,orange,303,119,498,305
mix011S(3).JPG,816,612,tomato,542,173,727,306
mix011S(3).JPG,816,612,coin,70,258,136,323
mix011S(4).JPG,816,612,tomato,319,206,510,342
mix011S(4).JPG,816,612,orange,557,153,770,349
mix011S(4).JPG,816,612,coin,105,294,171,362
mix011T(1).JPG,816,612,orange,372,40,595,262
mix011T(1).JPG,816,612,tomato,383,307,582,505
mix011T(1).JPG,816,612,coin,101,169,162,229
mix011T(2).JPG,816,612,tomato,361,91,537,271
mix011T(2).JPG,816,612,orange,325,314,522,509
mix011T(2).JPG,816,612,coin,106,250,164,303
mix011T(3).JPG,816,612,orange,393,30,618,254
mix011T(3).JPG,816,612,tomato,436,303,631,489
mix011T(3).JPG,816,612,coin,128,149,185,209
mix011T(4).JPG,816,612,tomato,369,74,562,277
mix011T(4).JPG,816,612,orange,362,320,581,536
mix011T(4).JPG,816,612,coin,107,212,166,271
mix012S(1).JPG,816,612,lemon,312,172,450,306
mix012S(1).JPG,816,612,orange,557,111,765,310
mix012S(1).JPG,816,612,coin,105,261,171,321
mix012S(2).JPG,816,612,orange,278,120,485,322
mix012S(2).JPG,816,612,lemon,562,177,713,319
mix012S(2).JPG,816,612,coin,80,266,143,328
mix012S(3).JPG,816,612,orange,533,160,730,343
mix012S(3).JPG,816,612,lemon,290,214,428,346
mix012S(3).JPG,816,612,coin,103,301,164,359
mix012S(4).JPG,816,612,orange,316,128,518,322
mix012S(4).JPG,816,612,lemon,619,189,765,324
mix012S(4).JPG,816,612,coin,98,277,162,336
mix012T(1).JPG,816,612,lemon,395,71,550,220
mix012T(1).JPG,816,612,orange,370,321,581,527
mix012T(1).JPG,816,612,coin,115,134,175,192
mix012T(2).JPG,816,612,orange,377,92,573,283
mix012T(2).JPG,816,612,lemon,396,367,543,501
mix012T(2).JPG,816,612,coin,110,241,162,296
mix012T(3).JPG,816,612,lemon,375,65,531,201
mix012T(3).JPG,816,612,orange,372,318,582,512
mix012T(3).JPG,816,612,coin,117,179,176,236
mix012T(4).JPG,816,612,mango,329,76,519,273
mix012T(4).JPG,816,612,lemon,340,377,486,511
mix012T(4).JPG,816,612,coin,103,174,155,227
mix013S(1).JPG,816,612,lemon,316,206,454,331
mix013S(1).JPG,816,612,pear,554,138,760,341
mix013S(1).JPG,816,612,coin,73,284,135,346
mix013S(2).JPG,816,612,pear,333,117,516,308
mix013S(2).JPG,816,612,lemon,603,176,746,305
mix013S(2).JPG,816,612,coin,66,265,123,325
mix013S(3).JPG,816,612,lemon,325,181,454,310
mix013S(3).JPG,816,612,pear,545,115,748,317
mix013S(3).JPG,816,612,coin,62,269,121,327
mix013S(4).JPG,816,612,pear,291,129,489,328
mix013S(4).JPG,816,612,lemon,602,193,748,329
mix013S(4).JPG,816,612,coin,61,277,122,338
mix013T(1).JPG,816,612,lemon,388,78,531,208
mix013T(1).JPG,816,612,pear,327,298,508,479
mix013T(1).JPG,816,612,coin,91,147,146,203
mix013T(2).JPG,816,612,pear,370,122,548,298
mix013T(2).JPG,816,612,lemon,395,366,529,487
mix013T(2).JPG,816,612,coin,149,181,201,230
mix013T(3).JPG,816,612,lemon,376,90,531,227
mix013T(3).JPG,816,612,pear,345,312,530,502
mix013T(3).JPG,816,612,coin,110,175,167,231
mix013T(4).JPG,816,612,pear,372,74,562,265
mix013T(4).JPG,816,612,lemon,363,352,500,483
mix013T(4).JPG,816,612,coin,103,209,158,262
mix014S(1).JPG,816,612,pear,237,264,452,479
mix014S(1).JPG,816,612,mango,593,371,780,486
mix014S(1).JPG,816,612,coin,60,422,142,502
mix014S(2).JPG,816,612,pear,275,234,499,462
mix014S(2).JPG,816,612,mango,603,335,793,453
mix014S(2).JPG,816,612,coin,23,389,106,470
mix014S(3).JPG,816,612,mango,292,381,453,504
mix014S(3).JPG,816,612,pear,559,282,781,498
mix014S(3).JPG,816,612,coin,28,440,108,517
mix014S(4).JPG,816,612,pear,229,265,445,490
mix014S(4).JPG,816,612,mango,588,379,778,501
mix014S(4).JPG,816,612,coin,19,434,100,516
mix014T(1).JPG,816,612,pear,354,103,519,266
mix014T(1).JPG,816,612,mango,365,373,538,485
mix014T(1).JPG,816,612,coin,118,184,172,238
mix014T(2).JPG,816,612,pear,389,97,583,287
mix014T(2).JPG,816,612,mango,405,370,590,492
mix014T(2).JPG,816,612,coin,116,221,174,275
mix014T(3).JPG,816,612,mango,366,110,537,230
mix014T(3).JPG,816,612,pear,408,311,585,481
mix014T(3).JPG,816,612,coin,110,224,164,281
mix014T(4).JPG,816,612,pear,357,121,527,287
mix014T(4).JPG,816,612,mango,337,394,514,516
mix014T(4).JPG,816,612,coin,93,172,151,226
mooncake001S(1).JPG,816,612,mooncake,498,360,623,419
mooncake001S(1).JPG,816,612,coin,139,366,205,429
mooncake001S(10).JPG,816,612,mooncake,476,320,597,379
mooncake001S(10).JPG,816,612,coin,145,336,209,396
mooncake001S(11).JPG,816,612,mooncake,510,334,633,400
mooncake001S(11).JPG,816,612,coin,142,347,207,409
mooncake001S(12).JPG,816,612,mooncake,500,335,623,396
mooncake001S(12).JPG,816,612,coin,122,346,188,410
mooncake001S(13).JPG,816,612,mooncake,497,343,619,396
mooncake001S(13).JPG,816,612,coin,156,358,221,415
mooncake001S(14).JPG,816,612,mooncake,488,332,604,390
mooncake001S(14).JPG,816,612,coin,158,341,223,405
mooncake001S(15).JPG,816,612,mooncake,516,331,638,397
mooncake001S(15).JPG,816,612,coin,141,345,207,406
mooncake001S(16).JPG,816,612,mooncake,506,320,634,375
mooncake001S(16).JPG,816,612,coin,124,329,188,389
mooncake001S(2).JPG,816,612,mooncake,505,418,632,481
mooncake001S(2).JPG,816,612,coin,156,434,217,495
mooncake001S(3).JPG,816,612,mooncake,483,345,612,407
mooncake001S(3).JPG,816,612,coin,131,358,195,422
mooncake001S(4).JPG,816,612,mooncake,514,333,642,394
mooncake001S(4).JPG,816,612,coin,160,346,228,409
mooncake001S(5).JPG,816,612,mooncake,487,334,614,389
mooncake001S(5).JPG,816,612,coin,142,348,207,411
mooncake001S(6).JPG,816,612,mooncake,468,326,592,386
mooncake001S(6).JPG,816,612,coin,122,341,188,401
mooncake001S(7).JPG,816,612,mooncake,467,318,591,376
mooncake001S(7).JPG,816,612,coin,125,334,187,394
mooncake001S(8).JPG,816,612,mooncake,481,338,606,394
mooncake001S(8).JPG,816,612,coin,139,352,203,411
mooncake001S(9).JPG,816,612,mooncake,484,320,608,379
mooncake001S(9).JPG,816,612,coin,148,332,212,393
mooncake001T(1).JPG,816,612,mooncake,448,238,592,378
mooncake001T(1).JPG,816,612,coin,111,219,185,284
mooncake001T(10).JPG,816,612,mooncake,423,231,559,359
mooncake001T(10).JPG,816,612,coin,45,208,115,274
mooncake001T(11).JPG,816,612,mooncake,437,292,555,405
mooncake001T(11).JPG,816,612,coin,104,276,164,331
mooncake001T(12).JPG,816,612,mooncake,433,286,580,426
mooncake001T(12).JPG,816,612,coin,81,259,155,327
mooncake001T(13).JPG,816,612,mooncake,420,231,553,363
mooncake001T(13).JPG,816,612,coin,109,207,175,269
mooncake001T(14).JPG,816,612,mooncake,457,235,591,369
mooncake001T(14).JPG,816,612,coin,90,173,161,241
mooncake001T(15).JPG,816,612,mooncake,487,231,620,367
mooncake001T(15).JPG,816,612,coin,91,145,167,215
mooncake001T(16).JPG,816,612,mooncake,409,229,545,370
mooncake001T(16).JPG,816,612,coin,75,172,147,239
mooncake001T(2).JPG,816,612,mooncake,411,276,536,397
mooncake001T(2).JPG,816,612,coin,113,271,176,332
mooncake001T(3).JPG,816,612,mooncake,448,220,587,356
mooncake001T(3).JPG,816,612,coin,91,228,157,293
mooncake001T(4).JPG,816,612,mooncake,436,263,564,401
mooncake001T(4).JPG,816,612,coin,74,257,143,327
mooncake001T(5).JPG,816,612,mooncake,452,218,591,348
mooncake001T(5).JPG,816,612,coin,104,217,169,282
mooncake001T(6).JPG,816,612,mooncake,392,228,524,354
mooncake001T(6).JPG,816,612,coin,60,222,123,286
mooncake001T(7).JPG,816,612,mooncake,432,223,566,355
mooncake001T(7).JPG,816,612,coin,71,200,139,266
mooncake001T(8).JPG,816,612,mooncake,426,267,555,395
mooncake001T(8).JPG,816,612,coin,82,233,147,297
mooncake001T(9).JPG,816,612,mooncake,484,288,627,424
mooncake001T(9).JPG,816,612,coin,136,266,207,329
mooncake002S(1).JPG,816,612,mooncake,471,319,597,374
mooncake002S(1).JPG,816,612,coin,121,336,185,395
mooncake002S(10).JPG,816,612,mooncake,486,352,610,422
mooncake002S(10).JPG,816,612,coin,138,365,205,427
mooncake002S(11).JPG,816,612,mooncake,512,283,637,354
mooncake002S(11).JPG,816,612,coin,139,297,207,362
mooncake002S(12).JPG,816,612,mooncake,474,324,607,384
mooncake002S(12).JPG,816,612,coin,124,334,187,396
mooncake002S(13).JPG,816,612,mooncake,486,362,604,424
mooncake002S(13).JPG,816,612,coin,118,384,183,443
mooncake002S(14).JPG,816,612,mooncake,476,329,594,387
mooncake002S(14).JPG,816,612,coin,112,345,175,411
mooncake002S(15).JPG,816,612,mooncake,483,357,607,414
mooncake002S(15).JPG,816,612,coin,146,380,211,439
mooncake002S(16).JPG,816,612,mooncake,508,355,633,414
mooncake002S(16).JPG,816,612,coin,146,367,214,429
mooncake002S(17).JPG,816,612,mooncake,490,319,613,380
mooncake002S(17).JPG,816,612,coin,136,338,205,398
mooncake002S(2).JPG,816,612,mooncake,499,325,627,389
mooncake002S(2).JPG,816,612,coin,128,340,195,404
mooncake002S(3).JPG,816,612,mooncake,507,339,631,402
mooncake002S(3).JPG,816,612,coin,177,355,244,416
mooncake002S(4).JPG,816,612,mooncake,489,325,612,389
mooncake002S(4).JPG,816,612,coin,144,341,206,402
mooncake002S(5).JPG,816,612,mooncake,517,332,636,390
mooncake002S(5).JPG,816,612,coin,144,349,209,406
mooncake002S(6).JPG,816,612,mooncake,507,318,632,381
mooncake002S(6).JPG,816,612,coin,148,331,213,391
mooncake002S(7).JPG,816,612,mooncake,526,320,652,386
mooncake002S(7).JPG,816,612,coin,124,339,190,400
mooncake002S(8).JPG,816,612,mooncake,513,339,632,393
mooncake002S(8).JPG,816,612,coin,148,344,211,406
mooncake002S(9).JPG,816,612,mooncake,456,354,572,411
mooncake002S(9).JPG,816,612,coin,122,366,188,427
mooncake002T(1).JPG,816,612,mooncake,449,250,568,368
mooncake002T(1).JPG,816,612,coin,155,216,212,274
mooncake002T(10).JPG,816,612,mooncake,471,305,614,448
mooncake002T(10).JPG,816,612,coin,72,247,144,317
mooncake002T(11).JPG,816,612,mooncake,471,246,616,389
mooncake002T(11).JPG,816,612,coin,94,221,167,292
mooncake002T(12).JPG,816,612,mooncake,428,224,549,353
mooncake002T(12).JPG,816,612,coin,113,187,181,247
mooncake002T(13).JPG,816,612,mooncake,442,283,571,399
mooncake002T(13).JPG,816,612,coin,131,266,193,326
mooncake002T(14).JPG,816,612,mooncake,433,200,573,336
mooncake002T(14).JPG,816,612,coin,90,152,163,219
mooncake002T(15).JPG,816,612,mooncake,433,250,571,378
mooncake002T(15).JPG,816,612,coin,110,222,177,285
mooncake002T(16).JPG,816,612,mooncake,434,239,557,361
mooncake002T(16).JPG,816,612,coin,121,192,183,256
mooncake002T(17).JPG,816,612,mooncake,447,283,574,408
mooncake002T(17).JPG,816,612,coin,131,252,194,316
mooncake002T(2).JPG,816,612,mooncake,472,239,613,378
mooncake002T(2).JPG,816,612,coin,83,274,155,345
mooncake002T(3).JPG,816,612,mooncake,431,210,566,345
mooncake002T(3).JPG,816,612,coin,98,202,162,268
mooncake002T(4).JPG,816,612,mooncake,453,253,595,392
mooncake002T(4).JPG,816,612,coin,65,210,136,280
mooncake002T(5).JPG,816,612,mooncake,421,257,558,395
mooncake002T(5).JPG,816,612,coin,58,207,131,276
mooncake002T(6).JPG,816,612,mooncake,442,257,566,382
mooncake002T(6).JPG,816,612,coin,109,193,172,254
mooncake002T(7).JPG,816,612,mooncake,431,263,563,397
mooncake002T(7).JPG,816,612,coin,102,198,169,265
mooncake002T(8).JPG,816,612,mooncake,375,244,505,373
mooncake002T(8).JPG,816,612,coin,109,205,173,269
mooncake002T(9).JPG,816,612,mooncake,419,217,551,349
mooncake002T(9).JPG,816,612,coin,94,188,161,251
mooncake003S(1).JPG,816,612,mooncake,474,345,595,403
mooncake003S(1).JPG,816,612,coin,136,356,196,412
mooncake003S(10).JPG,816,612,mooncake,469,340,597,406
mooncake003S(10).JPG,816,612,coin,105,360,167,423
mooncake003S(11).JPG,816,612,mooncake,457,335,580,397
mooncake003S(11).JPG,816,612,coin,105,351,169,417
mooncake003S(12).JPG,816,612,mooncake,496,296,626,364
mooncake003S(12).JPG,816,612,coin,152,315,213,374
mooncake003S(13).JPG,816,612,mooncake,494,271,619,335
mooncake003S(13).JPG,816,612,coin,138,291,204,352
mooncake003S(2).JPG,816,612,mooncake,510,336,636,402
mooncake003S(2).JPG,816,612,coin,129,352,192,414
mooncake003S(3).JPG,816,612,mooncake,484,334,616,397
mooncake003S(3).JPG,816,612,coin,112,345,179,408
mooncake003S(4).JPG,816,612,mooncake,449,333,571,398
mooncake003S(4).JPG,816,612,coin,113,346,176,408
mooncake003S(5).JPG,816,612,mooncake,478,314,594,376
mooncake003S(5).JPG,816,612,coin,114,323,178,385
mooncake003S(6).JPG,816,612,mooncake,521,315,646,378
mooncake003S(6).JPG,816,612,coin,134,328,196,391
mooncake003S(7).JPG,816,612,mooncake,485,305,606,369
mooncake003S(7).JPG,816,612,coin,117,321,182,383
mooncake003S(8).JPG,816,612,mooncake,439,313,557,374
mooncake003S(8).JPG,816,612,coin,129,328,194,389
mooncake003S(9).JPG,816,612,mooncake,493,348,625,420
mooncake003S(9).JPG,816,612,coin,113,370,179,431
mooncake003T(1).JPG,816,612,mooncake,474,280,604,404
mooncake003T(1).JPG,816,612,coin,131,213,193,277
mooncake003T(10).JPG,816,612,mooncake,420,240,560,378
mooncake003T(10).JPG,816,612,coin,88,190,159,256
mooncake003T(11).JPG,816,612,mooncake,465,248,614,398
mooncake003T(11).JPG,816,612,coin,70,233,149,305
mooncake003T(12).JPG,816,612,mooncake,476,243,622,389
mooncake003T(12).JPG,816,612,coin,86,227,159,299
mooncake003T(13).JPG,816,612,mooncake,466,298,609,442
mooncake003T(13).JPG,816,612,coin,103,216,171,284
mooncake003T(2).JPG,816,612,mooncake,460,248,594,379
mooncake003T(2).JPG,816,612,coin,112,199,177,264
mooncake003T(3).JPG,816,612,mooncake,496,244,668,410
mooncake003T(3).JPG,816,612,coin,88,185,170,265
mooncake003T(4).JPG,816,612,mooncake,496,289,650,440
mooncake003T(4).JPG,816,612,coin,104,215,188,293
mooncake003T(5).JPG,816,612,mooncake,451,246,586,383
mooncake003T(5).JPG,816,612,coin,75,178,141,245
mooncake003T(6).JPG,816,612,mooncake,436,265,577,403
mooncake003T(6).JPG,816,612,coin,95,139,163,209
mooncake003T(7).JPG,816,612,mooncake,439,244,590,388
mooncake003T(7).JPG,816,612,coin,97,159,169,231
mooncake003T(8).JPG,816,612,mooncake,448,260,597,413
mooncake003T(8).JPG,816,612,coin,62,164,142,237
mooncake003T(9).JPG,816,612,mooncake,427,283,550,402
mooncake003T(9).JPG,816,612,coin,119,211,184,272
mooncake004S(1).JPG,816,612,mooncake,536,298,676,359
mooncake004S(1).JPG,816,612,coin,126,304,190,369
mooncake004S(2).JPG,816,612,mooncake,511,290,637,347
mooncake004S(2).JPG,816,612,coin,144,305,208,365
mooncake004S(3).JPG,816,612,mooncake,462,309,591,368
mooncake004S(3).JPG,816,612,coin,126,322,188,387
mooncake004S(4).JPG,816,612,mooncake,484,338,601,388
